policy_id,policy_date,agency,policy_type,affected_hcpcs_code,hospital_id,hospital_state,service_volume,avg_reimbursement_before_usd,avg_reimbursement_after_usd,claim_rejection_risk_score,estimated_financial_impact_usd
POL100991,2022-10-29,CDC,Coding Guideline Update,36415,HOSP1130,MN,4101,453.64,376.55,0.737,-316146.09
POL100992,2024-07-12,HHS,Billing Rule Change,99213,HOSP1217,MO,1563,587.98,619.17,0.693,48749.97
POL100993,2022-12-07,CDC,Reimbursement Update,93000,HOSP1196,CO,3057,379.79,291.45,0.192,-270055.38
POL100994,2022-06-07,HHS,Reimbursement Update,93000,HOSP1198,MO,4630,420.81,358.01,0.678,-290764.0
POL100995,2023-04-03,FDA,Coding Guideline Update,J1885,HOSP1111,TN,203,543.55,581.18,0.689,7638.89
POL100996,2022-11-09,FDA,Coding Guideline Update,99215,HOSP1254,OH,2730,131.37,168.13,0.982,100354.8
POL100997,2024-08-31,CDC,Coding Guideline Update,85025,HOSP1180,NY,2890,107.97,125.61,0.815,50979.6
POL100998,2023-01-02,CDC,Coding Guideline Update,J1100,HOSP1202,TX,2106,475.65,415.48,0.985,-126718.02
POL100999,2023-07-12,HHS,Coding Guideline Update,99215,HOSP1235,OH,4392,214.09,218.55,0.238,19588.32
POL101000,2023-08-13,CDC,Billing Rule Change,99214,HOSP1123,AZ,1305,438.64,542.26,0.477,135224.1
POL101001,2024-06-15,FDA,Reimbursement Update,J2405,HOSP1197,IN,2869,213.71,241.61,0.476,80045.1
POL101002,2022-10-10,CDC,Billing Rule Change,71020,HOSP1175,CA,835,79.14,89.87,0.956,8959.55
POL101003,2022-08-15,FDA,Compliance Requirement,J1100,HOSP1007,MA,4892,156.56,165.98,0.854,46082.64
POL101004,2024-08-01,FDA,Billing Rule Change,83036,HOSP1267,OH,3096,583.96,488.76,0.964,-294739.2
POL101005,2024-10-19,CDC,Coverage Expansion,J2405,HOSP1083,OH,3391,599.05,452.32,0.632,-497561.43
POL101006,2024-08-11,FDA,Coding Guideline Update,99213,HOSP1229,MO,321,71.05,80.2,0.242,2937.15
POL101007,2022-02-07,CMS,Reimbursement Update,99213,HOSP1157,MD,2773,551.1,570.38,0.377,53463.44
POL101008,2024-05-22,FDA,Coding Guideline Update,90471,HOSP1151,MN,2874,431.12,384.23,0.383,-134761.86
POL101009,2025-01-30,FDA,Billing Rule Change,83036,HOSP1223,MA,1647,373.2,466.88,0.693,154290.96
POL101010,2024-11-14,CDC,Coding Guideline Update,80048,HOSP1029,MN,624,515.27,409.07,0.749,-66268.8
POL101011,2024-10-04,HHS,Coverage Expansion,83036,HOSP1234,MO,344,499.29,582.18,0.12,28514.16
POL101012,2022-10-10,CMS,Coding Guideline Update,J1885,HOSP1299,MN,583,377.62,290.84,0.794,-50592.74
POL101013,2024-05-10,CMS,Reimbursement Update,A0427,HOSP1273,WI,4508,338.21,418.92,0.581,363840.68
POL101014,2025-03-09,CDC,Coverage Expansion,A0427,HOSP1055,TN,3340,507.2,616.39,0.682,364694.6
POL101015,2024-06-12,FDA,Coding Guideline Update,A0427,HOSP1211,GA,3933,431.48,400.23,0.56,-122906.25
POL101016,2025-02-10,CDC,Compliance Requirement,A0429,HOSP1148,WI,4606,201.26,161.07,0.8,-185115.14
POL101017,2023-12-21,CDC,Coding Guideline Update,93010,HOSP1273,PA,3549,289.28,220.3,0.833,-244810.02
POL101018,2025-02-26,HHS,Compliance Requirement,36415,HOSP1226,WA,1644,442.52,336.37,0.922,-174510.6
POL101019,2024-06-05,FDA,Coverage Expansion,J1100,HOSP1107,NC,245,196.0,230.31,0.502,8405.95
POL101020,2023-05-03,HHS,Coverage Expansion,A0429,HOSP1070,NC,2435,44.06,54.2,0.748,24690.9
POL101021,2024-05-31,HHS,Reimbursement Update,99215,HOSP1235,NY,2675,498.66,595.77,0.112,259769.25
POL101022,2023-04-29,HHS,Compliance Requirement,J2405,HOSP1069,CA,289,224.7,285.66,0.279,17617.44
POL101023,2025-03-11,HHS,Compliance Requirement,J2405,HOSP1239,MA,2475,521.68,561.77,0.583,99222.75
POL101024,2022-03-25,HHS,Coverage Expansion,J1885,HOSP1276,PA,3355,238.94,288.71,0.548,166978.35
POL101025,2022-12-11,FDA,Billing Rule Change,80053,HOSP1199,TX,4549,405.28,461.28,0.616,254744.0
POL101026,2023-10-20,CMS,Coverage Expansion,J1100,HOSP1233,GA,1496,456.4,379.78,0.28,-114623.52
POL101027,2023-04-07,FDA,Billing Rule Change,J3490,HOSP1278,TN,1666,395.88,378.31,0.279,-29271.62
POL101028,2023-06-10,CMS,Coding Guideline Update,99215,HOSP1204,MD,1682,550.35,703.27,0.94,257211.44
POL101029,2023-07-12,CDC,Coding Guideline Update,80048,HOSP1119,WA,1268,359.29,452.01,0.143,117568.96
POL101030,2022-09-22,HHS,Coverage Expansion,93000,HOSP1197,MA,4498,595.8,522.89,0.777,-327949.18
POL101031,2024-04-12,CMS,Compliance Requirement,G0463,HOSP1137,NC,1567,130.13,104.84,0.191,-39629.43
POL101032,2023-09-16,FDA,Compliance Requirement,93010,HOSP1299,CA,3185,544.91,667.73,0.453,391181.7
POL101033,2023-07-19,HHS,Coverage Expansion,99215,HOSP1277,IL,2851,462.67,546.4,0.054,238714.23
POL101034,2022-12-01,FDA,Coverage Expansion,J2405,HOSP1055,IN,1071,228.12,217.09,0.13,-11813.13
POL101035,2024-11-21,HHS,Coding Guideline Update,90471,HOSP1227,WI,2907,273.44,255.62,0.923,-51802.74
POL101036,2023-10-29,CMS,Compliance Requirement,J2405,HOSP1101,AZ,1675,313.22,299.56,0.6,-22880.5
POL101037,2024-10-09,CDC,Coding Guideline Update,99215,HOSP1158,CA,3024,181.08,167.54,0.436,-40944.96
POL101038,2023-03-22,CDC,Reimbursement Update,99214,HOSP1214,MA,3497,191.95,209.25,0.661,60498.1
POL101039,2023-08-02,HHS,Coding Guideline Update,J1100,HOSP1217,NC,1188,332.1,415.39,0.534,98948.52
POL101040,2024-07-02,CMS,Billing Rule Change,80048,HOSP1222,GA,2200,84.6,84.85,0.012,550.0
POL101041,2023-05-01,CDC,Compliance Requirement,A0425,HOSP1038,PA,577,442.51,501.85,0.098,34239.18
POL101042,2023-12-01,CMS,Reimbursement Update,71020,HOSP1082,PA,1973,153.64,139.53,0.975,-27839.03
POL101043,2024-12-15,FDA,Reimbursement Update,80048,HOSP1128,IL,2739,441.51,457.91,0.836,44919.6
POL101044,2022-10-27,CMS,Coding Guideline Update,80048,HOSP1275,TX,2201,494.26,588.58,0.194,207598.32
POL101045,2022-01-12,CMS,Reimbursement Update,80048,HOSP1031,MN,2511,64.83,83.49,0.992,46855.26
POL101046,2022-05-27,FDA,Coding Guideline Update,93010,HOSP1297,NC,2555,463.57,383.06,0.784,-205703.05
POL101047,2024-06-19,FDA,Billing Rule Change,A0425,HOSP1045,CA,3888,524.64,619.82,0.905,370059.84
POL101048,2022-03-20,CDC,Coverage Expansion,71020,HOSP1184,CO,175,118.54,150.44,0.583,5582.5
POL101049,2023-02-08,FDA,Coverage Expansion,80048,HOSP1193,MA,3086,539.45,443.87,0.322,-294959.88
POL101050,2024-09-23,CDC,Coverage Expansion,A0425,HOSP1280,CO,1068,363.61,435.26,0.621,76522.2
POL101051,2022-06-04,CMS,Compliance Requirement,80053,HOSP1167,MD,4250,463.51,457.27,0.84,-26520.0
POL101052,2024-05-19,FDA,Coding Guideline Update,A0427,HOSP1227,WI,436,426.78,356.34,0.26,-30711.84
POL101053,2023-05-21,CMS,Coverage Expansion,99214,HOSP1129,MD,3897,579.53,728.41,0.743,580185.36
POL101054,2024-06-16,FDA,Reimbursement Update,93000,HOSP1183,MI,3544,585.73,531.11,0.647,-193573.28
POL101055,2024-11-25,HHS,Coding Guideline Update,36415,HOSP1052,GA,2457,254.44,247.24,0.471,-17690.4
POL101056,2022-11-12,FDA,Coding Guideline Update,99213,HOSP1239,MO,2990,524.61,508.76,0.714,-47391.5
POL101057,2024-06-16,FDA,Compliance Requirement,71020,HOSP1250,OH,387,274.5,223.78,0.208,-19628.64
POL101058,2022-06-14,HHS,Compliance Requirement,J1100,HOSP1245,IL,3107,60.72,53.02,0.948,-23923.9
POL101059,2024-05-29,FDA,Coding Guideline Update,G0463,HOSP1147,FL,4139,72.48,86.25,0.748,56994.03
POL101060,2024-08-25,FDA,Reimbursement Update,A0427,HOSP1049,TX,4480,341.02,395.22,0.121,242816.0
POL101061,2023-03-18,FDA,Compliance Requirement,G0463,HOSP1048,MI,2200,191.64,197.89,0.621,13750.0
POL101062,2025-03-20,CDC,Coding Guideline Update,A0425,HOSP1188,OH,2317,198.56,170.37,0.555,-65316.23
POL101063,2022-11-11,CMS,Coding Guideline Update,G0463,HOSP1034,AZ,310,54.74,54.61,0.696,-40.3
POL101064,2023-06-28,CDC,Coverage Expansion,J3490,HOSP1257,MA,2756,473.48,374.9,0.86,-271686.48
POL101065,2022-07-02,HHS,Coverage Expansion,93010,HOSP1054,AZ,2257,477.92,534.03,0.051,126640.27
POL101066,2023-09-04,CMS,Reimbursement Update,90471,HOSP1273,GA,3540,596.46,566.42,0.948,-106341.6
POL101067,2023-03-07,FDA,Reimbursement Update,A0425,HOSP1144,IN,4180,99.01,83.38,0.118,-65333.4
POL101068,2025-01-14,CDC,Coverage Expansion,J1885,HOSP1066,MI,3196,557.57,451.57,0.601,-338776.0
POL101069,2022-04-12,CMS,Coding Guideline Update,80053,HOSP1034,TN,3912,136.09,129.8,0.859,-24606.48
POL101070,2023-12-31,HHS,Coverage Expansion,J3490,HOSP1250,MI,2058,591.91,518.86,0.857,-150336.9
POL101071,2022-06-21,FDA,Coverage Expansion,93000,HOSP1152,NC,2674,388.1,498.22,0.213,294460.88
POL101072,2022-06-26,FDA,Coverage Expansion,99215,HOSP1207,MD,848,432.02,536.16,0.761,88310.72
POL101073,2023-11-25,HHS,Compliance Requirement,99213,HOSP1163,OH,2326,568.89,622.67,0.368,125092.28
POL101074,2022-11-07,CMS,Reimbursement Update,J3490,HOSP1073,MI,3688,443.5,424.24,0.363,-71030.88
POL101075,2024-09-06,CMS,Coding Guideline Update,A0425,HOSP1118,TX,1978,422.62,466.38,0.085,86557.28
POL101076,2024-01-24,FDA,Coverage Expansion,J1100,HOSP1082,NC,3423,132.06,114.23,0.957,-61032.09
POL101077,2024-08-09,HHS,Compliance Requirement,71020,HOSP1293,PA,3697,580.03,699.52,0.504,441754.53
POL101078,2023-05-15,FDA,Compliance Requirement,J1885,HOSP1276,MO,2378,112.43,137.39,0.742,59354.88
POL101079,2022-06-12,HHS,Compliance Requirement,36415,HOSP1117,MA,1750,589.92,597.8,0.474,13790.0
POL101080,2025-03-14,FDA,Reimbursement Update,J3490,HOSP1264,WA,3806,497.5,475.84,0.795,-82437.96
POL101081,2024-05-27,CMS,Billing Rule Change,J1885,HOSP1054,MI,385,203.17,212.22,0.684,3484.25
POL101082,2025-02-12,CMS,Compliance Requirement,J3490,HOSP1032,IL,2144,117.06,134.25,0.806,36855.36
POL101083,2024-05-25,HHS,Compliance Requirement,J1885,HOSP1034,NC,2087,442.46,562.02,0.483,249521.72
POL101084,2023-05-18,CDC,Reimbursement Update,83036,HOSP1170,PA,4428,145.49,137.14,0.412,-36973.8
POL101085,2024-04-06,CDC,Coding Guideline Update,80048,HOSP1183,CO,3224,134.33,148.55,0.979,45845.28
POL101086,2024-03-30,CDC,Coverage Expansion,93010,HOSP1196,GA,3681,497.91,484.36,0.25,-49877.55
POL101087,2024-12-28,FDA,Coverage Expansion,71020,HOSP1200,AZ,1446,194.34,230.05,0.158,51636.66
POL101088,2024-12-05,CMS,Compliance Requirement,90471,HOSP1265,IN,4766,547.23,660.56,0.22,540130.78
POL101089,2022-09-08,HHS,Coding Guideline Update,85025,HOSP1043,WA,2480,409.7,513.83,0.358,258242.4
POL101090,2022-09-06,HHS,Coding Guideline Update,J2405,HOSP1009,CO,1509,278.06,315.68,0.753,56768.58
POL101091,2024-03-14,HHS,Coverage Expansion,G0463,HOSP1132,CO,4497,351.91,290.45,0.631,-276385.62
POL101092,2023-06-23,CMS,Reimbursement Update,99213,HOSP1007,TX,3136,172.09,174.46,0.886,7432.32
POL101093,2022-09-23,FDA,Coverage Expansion,J1885,HOSP1191,MD,3317,258.5,229.83,0.66,-95098.39
POL101094,2022-05-23,FDA,Compliance Requirement,J3490,HOSP1077,IN,4786,540.32,693.12,0.295,731300.8
POL101095,2023-04-02,CMS,Reimbursement Update,93000,HOSP1130,TN,1056,341.67,274.63,0.257,-70794.24
POL101096,2023-11-10,CMS,Billing Rule Change,99213,HOSP1237,CO,4061,76.98,91.06,0.95,57178.88
POL101097,2024-02-28,CMS,Reimbursement Update,A0429,HOSP1216,MN,3323,497.11,510.89,0.363,45790.94
POL101098,2025-01-09,CDC,Reimbursement Update,J2405,HOSP1114,GA,1020,387.56,351.89,0.131,-36383.4
POL101099,2024-10-30,CMS,Coverage Expansion,36415,HOSP1014,MN,3964,97.7,110.07,0.537,49034.68
POL101100,2022-07-20,CMS,Compliance Requirement,99214,HOSP1140,IL,1134,427.12,462.38,0.251,39984.84
POL101101,2023-08-30,FDA,Coding Guideline Update,90471,HOSP1265,CO,3190,517.9,597.46,0.862,253796.4
POL101102,2022-05-24,CDC,Reimbursement Update,90471,HOSP1265,PA,2168,195.61,248.35,0.375,114340.32
POL101103,2024-10-10,CMS,Reimbursement Update,G0463,HOSP1018,FL,2673,114.83,141.56,0.086,71449.29
POL101104,2024-09-13,HHS,Billing Rule Change,80048,HOSP1288,MO,3599,289.22,278.47,0.376,-38689.25
POL101105,2023-10-10,CMS,Coding Guideline Update,93000,HOSP1119,NY,3838,512.26,555.79,0.599,167068.14
POL101106,2025-01-08,HHS,Coding Guideline Update,71020,HOSP1121,OH,4998,527.95,548.72,0.754,103808.46
POL101107,2023-03-28,CMS,Billing Rule Change,93010,HOSP1010,CO,997,294.91,266.2,0.847,-28623.87
POL101108,2024-12-18,HHS,Compliance Requirement,J1885,HOSP1034,MO,2715,159.95,199.52,0.338,107432.55
POL101109,2024-06-14,CMS,Reimbursement Update,90471,HOSP1092,FL,630,175.62,154.14,0.699,-13532.4
POL101110,2025-01-14,HHS,Coding Guideline Update,93010,HOSP1000,WI,4122,435.19,433.68,0.693,-6224.22
POL101111,2022-12-13,FDA,Coverage Expansion,99214,HOSP1042,MN,2770,371.33,473.57,0.019,283204.8
POL101112,2024-08-05,CDC,Coverage Expansion,A0425,HOSP1048,NY,1980,350.8,449.6,0.831,195624.0
POL101113,2022-11-19,HHS,Coverage Expansion,93010,HOSP1260,MD,1538,323.98,243.95,0.209,-123086.14
POL101114,2024-01-18,CMS,Billing Rule Change,J1100,HOSP1254,MN,1617,214.35,252.93,0.822,62383.86
POL101115,2024-04-01,CDC,Coding Guideline Update,80053,HOSP1005,GA,4191,87.2,71.11,0.226,-67433.19
POL101116,2022-11-28,CDC,Billing Rule Change,A0429,HOSP1038,OH,3372,417.37,495.82,0.548,264533.4
POL101117,2025-01-03,CMS,Coverage Expansion,71020,HOSP1093,MA,3549,156.23,179.48,0.652,82514.25
POL101118,2022-10-10,HHS,Billing Rule Change,36415,HOSP1217,CA,3857,537.99,589.31,0.99,197941.24
POL101119,2022-05-24,CMS,Coding Guideline Update,90471,HOSP1274,NY,4688,272.88,312.28,0.505,184707.2
POL101120,2022-03-08,FDA,Coding Guideline Update,80048,HOSP1025,GA,3849,118.3,108.07,0.363,-39375.27
POL101121,2023-07-25,HHS,Coding Guideline Update,93010,HOSP1171,NY,2227,439.76,407.33,0.539,-72221.61
POL101122,2024-09-10,HHS,Coding Guideline Update,A0427,HOSP1151,MA,3866,575.47,592.04,0.304,64059.62
POL101123,2024-02-18,CMS,Coverage Expansion,J1100,HOSP1024,FL,3098,103.06,80.23,0.489,-70727.34
POL101124,2025-02-28,CMS,Billing Rule Change,99213,HOSP1070,CO,3609,555.93,533.87,0.258,-79614.54
POL101125,2023-10-08,FDA,Compliance Requirement,83036,HOSP1091,IN,3058,515.24,497.83,0.145,-53239.78
POL101126,2024-07-10,FDA,Coverage Expansion,83036,HOSP1290,WI,1497,311.53,304.69,0.337,-10239.48
POL101127,2022-08-31,FDA,Compliance Requirement,83036,HOSP1274,CO,1982,509.19,579.79,0.227,139929.2
POL101128,2024-09-29,HHS,Compliance Requirement,80053,HOSP1086,MI,3898,390.0,351.97,0.423,-148240.94
POL101129,2024-07-30,CMS,Compliance Requirement,93000,HOSP1273,IN,2039,148.25,152.58,0.609,8828.87
POL101130,2024-05-05,FDA,Billing Rule Change,80048,HOSP1214,TX,183,456.93,530.34,0.743,13434.03
POL101131,2022-01-08,CDC,Compliance Requirement,71020,HOSP1215,MO,342,412.77,327.58,0.898,-29134.98
POL101132,2025-01-28,FDA,Billing Rule Change,J2405,HOSP1112,IN,435,554.39,638.15,0.5,36435.6
POL101133,2022-07-08,CDC,Coding Guideline Update,J2405,HOSP1088,WA,4785,202.01,154.55,0.815,-227096.1
POL101134,2025-04-05,FDA,Billing Rule Change,71020,HOSP1268,NC,4426,422.23,366.13,0.721,-248298.6
POL101135,2022-12-12,HHS,Compliance Requirement,85025,HOSP1003,MA,160,43.16,47.39,0.113,676.8
POL101136,2022-08-27,FDA,Coverage Expansion,80048,HOSP1188,GA,3651,453.19,523.21,0.785,255643.02
POL101137,2024-01-27,CMS,Billing Rule Change,36415,HOSP1008,CO,4651,93.39,89.77,0.417,-16836.62
POL101138,2022-05-09,CMS,Billing Rule Change,90471,HOSP1063,IL,2736,403.64,382.86,0.07,-56854.08
POL101139,2022-11-15,CDC,Billing Rule Change,80048,HOSP1065,NY,663,411.91,411.81,0.244,-66.3
POL101140,2025-03-31,CMS,Coverage Expansion,71020,HOSP1120,NC,1540,115.24,121.01,0.05,8885.8
POL101141,2022-11-10,CMS,Reimbursement Update,J3490,HOSP1194,MO,4997,81.8,99.36,0.849,87747.32
POL101142,2025-03-08,HHS,Coding Guideline Update,93000,HOSP1201,WI,1827,367.5,380.24,0.779,23275.98
POL101143,2023-05-05,CMS,Billing Rule Change,80048,HOSP1047,TN,1987,236.16,236.26,0.072,198.7
POL101144,2024-05-29,FDA,Billing Rule Change,J1100,HOSP1296,GA,1335,393.7,479.66,0.902,114756.6
POL101145,2023-02-18,FDA,Compliance Requirement,J1100,HOSP1276,OH,1105,227.44,182.41,0.503,-49758.15
POL101146,2024-04-26,CDC,Coverage Expansion,36415,HOSP1016,FL,2391,259.43,334.64,0.688,179827.11
POL101147,2023-11-12,CMS,Reimbursement Update,93000,HOSP1078,CA,4945,466.81,463.0,0.019,-18840.45
POL101148,2023-04-25,FDA,Coverage Expansion,99215,HOSP1282,MD,107,574.13,430.68,0.299,-15349.15
POL101149,2023-03-31,CDC,Coverage Expansion,A0427,HOSP1069,IN,3317,122.28,108.61,0.262,-45343.39
POL101150,2023-09-30,HHS,Reimbursement Update,83036,HOSP1279,IL,3186,448.0,375.79,0.614,-230061.06
POL101151,2023-07-17,HHS,Coverage Expansion,85025,HOSP1046,OH,1627,94.02,121.05,0.873,43977.81
POL101152,2024-10-19,FDA,Coverage Expansion,99215,HOSP1183,IL,2408,154.94,197.36,0.751,102147.36
POL101153,2023-10-06,CMS,Coding Guideline Update,99214,HOSP1196,FL,1134,175.49,135.74,0.719,-45076.5
POL101154,2023-02-09,CMS,Billing Rule Change,J1100,HOSP1017,FL,428,275.32,216.88,0.382,-25012.32
POL101155,2022-08-18,FDA,Coverage Expansion,71020,HOSP1164,GA,575,195.34,165.98,0.276,-16882.0
POL101156,2022-02-14,HHS,Billing Rule Change,G0463,HOSP1194,WA,4343,590.78,620.06,0.15,127163.04
POL101157,2023-03-29,CDC,Reimbursement Update,99215,HOSP1022,NY,1194,181.31,202.11,0.487,24835.2
POL101158,2024-12-11,CMS,Coverage Expansion,J3490,HOSP1288,PA,256,200.38,254.6,0.74,13880.32
POL101159,2022-09-01,FDA,Compliance Requirement,A0427,HOSP1132,PA,1516,506.1,411.93,0.825,-142761.72
POL101160,2022-01-13,FDA,Reimbursement Update,90471,HOSP1271,IN,2099,54.94,53.0,0.893,-4072.06
POL101161,2022-10-11,CDC,Coding Guideline Update,80053,HOSP1215,MO,4706,278.74,215.15,0.593,-299254.54
POL101162,2022-12-24,HHS,Coding Guideline Update,J3490,HOSP1069,OH,2573,84.65,96.4,0.347,30232.75
POL101163,2023-01-11,FDA,Reimbursement Update,93010,HOSP1255,IN,3964,370.09,347.92,0.373,-87881.88
POL101164,2023-06-19,CMS,Compliance Requirement,83036,HOSP1226,TX,703,244.86,317.71,0.862,51213.55
POL101165,2023-03-11,CMS,Compliance Requirement,J2405,HOSP1035,TN,3649,391.31,318.48,0.54,-265756.67
POL101166,2022-11-30,FDA,Coding Guideline Update,99213,HOSP1211,MN,906,162.11,194.47,0.794,29318.16
POL101167,2023-08-15,HHS,Coverage Expansion,A0429,HOSP1231,NY,2402,591.75,653.32,0.945,147891.14
POL101168,2023-12-30,FDA,Coding Guideline Update,J2405,HOSP1200,WA,2322,449.07,337.73,0.538,-258531.48
POL101169,2025-02-09,HHS,Billing Rule Change,99214,HOSP1154,TN,4048,381.44,339.93,0.627,-168032.48
POL101170,2024-07-18,HHS,Reimbursement Update,J1100,HOSP1202,IL,2183,186.23,149.04,0.324,-81185.77
POL101171,2022-01-03,CMS,Coding Guideline Update,J2405,HOSP1082,OH,2044,187.11,194.1,0.492,14287.56
POL101172,2022-12-15,CMS,Compliance Requirement,99215,HOSP1225,IN,2969,440.23,397.74,0.258,-126152.81
POL101173,2022-05-20,CDC,Coding Guideline Update,36415,HOSP1046,PA,1996,346.37,322.15,0.29,-48343.12
POL101174,2022-11-21,CMS,Coverage Expansion,71020,HOSP1079,TN,1238,220.59,240.85,0.343,25081.88
POL101175,2025-03-09,CDC,Reimbursement Update,A0427,HOSP1195,WA,4546,487.99,586.87,0.877,449508.48
POL101176,2024-03-28,CDC,Compliance Requirement,A0425,HOSP1297,OH,1812,203.18,176.29,0.354,-48724.68
POL101177,2022-12-21,HHS,Coding Guideline Update,J3490,HOSP1085,MO,1732,339.58,374.06,0.183,59719.36
POL101178,2022-09-17,HHS,Billing Rule Change,99214,HOSP1064,NY,713,107.71,125.78,0.568,12883.91
POL101179,2023-02-24,CMS,Compliance Requirement,36415,HOSP1229,PA,540,100.31,127.89,0.466,14893.2
POL101180,2022-03-21,CDC,Compliance Requirement,90471,HOSP1080,MA,3875,575.67,542.55,0.077,-128340.0
POL101181,2022-06-01,CDC,Coverage Expansion,85025,HOSP1093,MD,1029,341.75,260.71,0.884,-83390.16
POL101182,2025-03-12,CMS,Compliance Requirement,90471,HOSP1054,MI,4198,162.19,194.23,0.541,134503.92
POL101183,2024-05-03,CDC,Coverage Expansion,36415,HOSP1184,NY,2702,512.86,651.79,0.605,375388.86
POL101184,2023-11-19,FDA,Compliance Requirement,J1100,HOSP1101,AZ,1415,516.02,641.55,0.435,177624.95
POL101185,2024-03-31,CMS,Coverage Expansion,J1885,HOSP1112,IN,2990,578.75,607.48,0.616,85902.7
POL101186,2023-05-21,HHS,Coding Guideline Update,36415,HOSP1069,TX,3009,346.58,299.75,0.129,-140911.47
POL101187,2023-12-22,HHS,Coding Guideline Update,90471,HOSP1147,MD,1792,149.96,173.46,0.038,42112.0
POL101188,2022-08-27,CMS,Reimbursement Update,A0427,HOSP1260,TN,4312,96.75,101.74,0.863,21516.88
POL101189,2023-01-03,CDC,Coverage Expansion,36415,HOSP1123,IN,4716,377.86,335.09,0.859,-201703.32
POL101190,2022-02-28,FDA,Coverage Expansion,A0429,HOSP1175,MI,4895,314.27,320.32,0.3,29614.75
POL101191,2022-07-23,FDA,Reimbursement Update,93000,HOSP1233,NC,437,130.98,151.62,0.051,9019.68
POL101192,2023-10-08,FDA,Reimbursement Update,J1100,HOSP1268,WI,3802,70.98,86.44,0.309,58778.92
POL101193,2022-10-01,HHS,Compliance Requirement,80048,HOSP1107,MI,1322,379.86,484.32,0.998,138096.12
POL101194,2023-07-02,CDC,Coding Guideline Update,J1100,HOSP1093,IL,113,82.55,89.22,0.692,753.71
POL101195,2024-09-25,HHS,Coding Guideline Update,G0463,HOSP1073,WA,4824,582.78,509.91,0.779,-351524.88
POL101196,2022-03-12,HHS,Billing Rule Change,36415,HOSP1150,CA,3627,586.8,715.38,0.971,466359.66
POL101197,2024-06-10,CDC,Reimbursement Update,A0425,HOSP1217,WI,1792,599.25,501.98,0.523,-174307.84
POL101198,2023-02-03,FDA,Compliance Requirement,80048,HOSP1249,NC,4767,381.9,356.87,0.585,-119318.01
POL101199,2024-06-16,FDA,Coverage Expansion,J1100,HOSP1125,MD,904,177.57,161.13,0.785,-14861.76
POL101200,2024-04-02,FDA,Billing Rule Change,80053,HOSP1259,CA,3631,501.97,498.82,0.379,-11437.65
POL101201,2022-03-17,CMS,Coding Guideline Update,93000,HOSP1011,AZ,3222,386.68,421.46,0.967,112061.16
POL101202,2023-02-03,FDA,Compliance Requirement,36415,HOSP1130,WI,508,511.16,561.5,0.597,25572.72
POL101203,2024-10-28,CDC,Coding Guideline Update,J1885,HOSP1078,WI,4024,72.64,66.51,0.154,-24667.12
POL101204,2022-02-20,HHS,Reimbursement Update,G0463,HOSP1077,NY,4075,339.45,380.24,0.244,166219.25
POL101205,2023-11-06,CMS,Coverage Expansion,90471,HOSP1045,MO,1979,531.86,524.95,0.764,-13674.89
POL101206,2023-05-05,CMS,Reimbursement Update,85025,HOSP1129,MI,1233,246.21,238.84,0.002,-9087.21
POL101207,2022-06-13,CDC,Coding Guideline Update,90471,HOSP1005,GA,1987,63.3,57.13,0.084,-12259.79
POL101208,2022-06-23,FDA,Coding Guideline Update,83036,HOSP1235,NC,2900,339.66,387.8,0.418,139606.0
POL101209,2024-07-03,CMS,Reimbursement Update,90471,HOSP1268,NY,2921,589.85,462.59,0.016,-371726.46
POL101210,2022-08-15,CDC,Billing Rule Change,J3490,HOSP1114,IN,1740,272.73,353.9,0.151,141235.8
POL101211,2023-05-03,HHS,Coverage Expansion,83036,HOSP1144,CO,4874,94.96,119.16,0.945,117950.8
POL101212,2023-10-06,HHS,Coverage Expansion,80053,HOSP1244,PA,2869,597.44,698.83,0.634,290887.91
POL101213,2024-07-05,HHS,Compliance Requirement,93000,HOSP1162,MI,3233,507.68,471.72,0.875,-116258.68
